match_id,team,team_id,rival,rival_id,is_home,round,group_sign,goals_scored,goals_conceded,goal_difference,result,over_2_5,btts,clean_sheet,possession_pct,xG,total_shots,shots_on_target,big_chances,big_chances_scored,corners,fouls_committed,yellow_cards,red_cards,passes_attempted,passes_completed,tackles,interceptions,recoveries,clearances,gk_saves,goals_prevented,duels_won_pct,dribble_success_pct,touches_opp_box,attendance,venue_country,start_timestamp,start_datetime,kilometersCovered,numberOfSprints,freeKicks,hitWoodwork,shotsOffGoal,blockedScoringAttempt,totalShotsInsideBox,totalShotsOutsideBox,bigChanceMissed,fouledFinalThird,offsides,throwIns,finalThirdEntries,finalThirdPhaseStatistic,accurateLongBalls,accurateCross,dispossessed,groundDuelsPercentage,aerialDuelsPercentage,wonTacklePercent,errorsLeadToShot,diveSaves,highClaims,punches,goalKicks,accurateThroughBall,errorsLeadToGoal,penaltySaves,group_name,home_team_name,away_team_name,home_score,away_score,home_team_id,away_team_id,is_group_stage,is_knockout
15186951,Tunisia,4729,Sweden,4688,False,1,F,1,5,-4,L,True,True,False,51,0.28,6,2,0.0,0.0,2,8,1.0,,371,292,21,6,40,13,1,-2.8834,55,7,10,50987.0,Mexico,1781488800,2026-06-15T02:00:00,78.56,68.0,10,0,3,1,2,4,0.0,3.0,6.0,17,63,66,24,3,5,36,15,12,2.0,1.0,1.0,,10,,4.0,,Group F,Sweden,Tunisia,5,1,4688,4729,True,False
15186783,Spain,4698,Cabo Verde,4753,True,1,H,0,0,0,D,False,False,True,74,2.1,27,7,2.0,,11,10,1.0,,800,734,13,6,55,7,1,0.1334,50,7,51,67640.0,USA,1781539200,2026-06-15T16:00:00,103.14,84.0,1,1,12,8,16,11,2.0,,2.0,18,84,388,24,6,12,21,19,12,0.0,0.0,0.0,,5,3.0,,,Group H,Spain,Cabo Verde,0,0,4698,4753,True,False
15186783,Cabo Verde,4753,Spain,4698,False,1,H,0,0,0,D,False,False,True,26,0.2,6,1,1.0,,1,1,1.0,,278,205,18,15,49,46,7,1.4527,50,4,6,67640.0,USA,1781539200,2026-06-15T16:00:00,106.06,79.0,10,0,3,2,2,4,1.0,,3.0,14,26,16,19,1,6,31,9,11,3.0,2.0,3.0,,14,0.0,,,Group H,Spain,Cabo Verde,0,0,4698,4753,True,False
15186837,Belgium,4717,Egypt,4758,True,1,G,1,1,0,D,False,True,False,54,1.35,15,3,2.0,,2,15,2.0,,455,391,17,10,48,25,2,-0.3919,50,12,31,66775.0,USA,1781550000,2026-06-15T19:00:00,100.04,106.0,15,1,7,5,9,6,2.0,4.0,0.0,28,82,151,18,6,15,44,14,11,2.0,1.0,1.0,0.0,1,,,,Group G,Belgium,Egypt,1,1,4717,4758,True,False
15186837,Egypt,4758,Belgium,4717,False,1,G,1,1,0,D,False,True,False,46,1.08,14,3,2.0,,7,15,2.0,,398,323,28,16,46,17,3,-0.36,50,8,27,66775.0,USA,1781550000,2026-06-15T19:00:00,97.83,105.0,15,0,4,7,10,4,2.0,0.0,1.0,19,37,62,20,2,10,50,9,17,0.0,1.0,1.0,1.0,12,,,,Group G,Belgium,Egypt,1,1,4717,4758,True,False
15186811,Saudi Arabia,4834,Uruguay,4725,True,1,H,1,1,0,D,False,True,False,33,0.66,7,3,1.0,1.0,4,11,1.0,,322,236,11,9,39,43,9,0.6821,49,3,10,62464.0,USA,1781560800,2026-06-15T22:00:00,100.64,76.0,6,0,3,1,4,3,0.0,1.0,0.0,18,29,39,10,3,1,18,22,8,,4.0,,2.0,10,,1.0,,Group H,Saudi Arabia,Uruguay,1,1,4834,4725,True,False
15186811,Uruguay,4725,Saudi Arabia,4834,False,1,H,1,1,0,D,False,True,False,67,1.72,27,10,2.0,1.0,14,6,0.0,,612,540,3,10,52,17,2,-0.3524,51,8,41,62464.0,USA,1781560800,2026-06-15T22:00:00,100.56,87.0,11,1,10,7,16,11,1.0,3.0,6.0,20,65,169,24,16,7,22,20,2,,1.0,,1.0,3,,1.0,,Group H,Saudi Arabia,Uruguay,1,1,4834,4725,True,False
15186832,Iran,4766,New Zealand,4784,True,1,G,2,2,0,D,True,True,False,49,1.5,17,4,2.0,2.0,4,10,1.0,,409,314,17,11,51,27,6,-0.9954,56,4,25,70108.0,USA,1781571600,2026-06-16T01:00:00,103.32,86.0,8,1,8,5,10,7,,0.0,2.0,25,54,67,27,6,6,29,25,10,1.0,1.0,,,4,,,,Group G,Iran,New Zealand,2,2,4766,4784,True,False
15186832,New Zealand,4784,Iran,4766,False,1,G,2,2,0,D,True,True,False,51,1.24,14,8,2.0,2.0,1,8,0.0,,446,376,13,15,47,26,2,-0.282,44,6,21,70108.0,USA,1781571600,2026-06-16T01:00:00,103.6,87.0,10,0,4,2,10,4,,1.0,0.0,16,47,73,21,1,11,28,15,10,1.0,0.0,,,11,,,,Group G,Iran,New Zealand,2,2,4766,4784,True,False
15186501,France,4481,Senegal,4739,True,1,I,3,1,2,W,True,True,False,53,1.79,11,8,4.0,2.0,6,5,,,575,505,19,7,56,14,2,-0.8322,56,5,19,80545.0,USA,1781636400,2026-06-16T19:00:00,108.63,161.0,9,0,1,2,7,4,2.0,3.0,1.0,9,60,93,20,0,4,32,12,14,1.0,,0.0,,7,5.0,,,Group I,France,Senegal,3,1,4481,4739,True,False
15186501,Senegal,4739,France,4481,False,1,I,1,3,-2,L,True,True,False,47,0.53,6,2,2.0,0.0,4,9,,,502,430,14,8,56,17,5,-0.9403,44,8,13,80545.0,USA,1781636400,2026-06-16T19:00:00,108.49,134.0,5,1,3,1,4,2,2.0,0.0,3.0,21,57,69,25,1,13,27,8,10,1.0,,1.0,,4,0.0,,,Group I,France,Senegal,3,1,4481,4739,True,False
15186773,Iraq,4767,Norway,4475,True,1,I,1,4,-3,L,True,True,False,39,0.8,11,1,1.0,0.0,2,12,1.0,,334,271,19,5,35,20,2,-1.3454,52,10,18,63106.0,USA,1781647200,2026-06-16T22:00:00,79.98,84.0,13,0,8,2,8,3,1.0,0.0,1.0,14,43,46,22,6,4,42,10,13,2.0,,1.0,,10,1.0,2.0,,Group I,Iraq,Norway,1,4,4767,4475,True,False
15186773,Norway,4475,Iraq,4767,False,1,I,4,1,3,W,True,True,False,61,2.52,12,5,5.0,3.0,5,13,0.0,,537,477,15,2,36,22,0,-0.4013,48,5,25,63106.0,USA,1781647200,2026-06-16T22:00:00,93.66,94.0,12,0,4,3,11,1,2.0,4.0,0.0,22,46,74,18,7,7,31,17,10,0.0,,0.0,,9,0.0,0.0,,Group I,Iraq,Norway,1,4,4767,4475,True,False
15186854,Argentina,4819,Algeria,4691,True,1,J,3,0,3,W,True,False,True,48,1.47,10,6,1.0,1.0,2,13,,,561,504,27,10,50,17,0,0.0,48,2,12,69045.0,USA,1781658000,2026-06-17T01:00:00,87.19,105.0,8,0,4,0,4,6,,0.0,3.0,12,39,56,17,1,10,36,3,19,,0.0,,,6,1.0,,,Group J,Argentina,Algeria,3,0,4819,4691,True,False
15186854,Algeria,4691,Argentina,4819,False,1,J,0,3,-3,L,True,False,False,52,0.3,7,0,0.0,0.0,2,8,,,609,563,17,8,39,12,3,-0.7816,52,8,14,69045.0,USA,1781658000,2026-06-17T01:00:00,102.94,113.0,13,0,4,3,3,4,,2.0,1.0,19,61,118,15,1,12,38,5,10,,1.0,,,4,0.0,,,Group J,Argentina,Algeria,3,0,4819,4691,True,False
15186751,Austria,4718,Jordan,4771,True,1,J,3,1,2,W,True,True,False,63,1.69,11,4,4.0,1.0,4,12,1.0,,580,487,17,15,52,24,3,0.1772,47,4,28,68527.0,USA,1781668800,2026-06-17T04:00:00,104.31,114.0,6,0,6,1,6,5,3.0,1.0,3.0,21,62,96,18,3,7,27,16,9,0.0,1.0,,1.0,3,,,,Group J,Austria,Jordan,3,1,4718,4771,True,False
15186751,Jordan,4771,Austria,4718,False,1,J,1,3,-2,L,True,True,False,37,0.46,11,4,0.0,0.0,3,7,0.0,,332,241,15,12,39,39,1,-1.7125,53,15,21,68527.0,USA,1781668800,2026-06-17T04:00:00,104.75,98.0,12,1,5,2,7,4,0.0,2.0,1.0,19,41,66,23,3,8,39,9,6,2.0,0.0,,1.0,10,,,,Group J,Austria,Jordan,3,1,4718,4771,True,False
15186709,Portugal,4704,DR Congo,4823,True,1,K,1,1,0,D,False,True,False,75,0.65,7,1,1.0,0.0,5,9,3.0,,783,724,12,3,41,10,1,-0.0312,45,5,29,68777.0,USA,1781715600,2026-06-17T17:00:00,99.84,88.0,10,0,4,2,5,2,,3.0,3.0,16,101,176,41,6,10,25,9,6,,,2.0,,5,1.0,,,Group K,Portugal,DR Congo,1,1,4704,4823,True,False
15186709,DR Congo,4823,Portugal,4704,False,1,K,1,1,0,D,False,True,False,25,0.87,8,2,1.0,1.0,4,10,1.0,,249,195,17,5,38,27,0,-0.4737,55,8,10,68777.0,USA,1781715600,2026-06-17T17:00:00,102.03,121.0,9,0,3,3,2,6,,0.0,2.0,15,35,50,11,1,5,34,8,9,,,3.0,,8,0.0,,,Group K,Portugal,DR Congo,1,1,4704,4823,True,False
15186504,England,4713,Croatia,4715,True,1,L,4,2,2,W,True,True,False,52,3.2,22,11,7.0,2.0,8,10,,,474,406,9,7,47,16,3,-1.4896,49,7,37,70389.0,USA,1781726400,2026-06-17T20:00:00,102.18,124.0,11,0,6,5,20,2,5.0,2.0,0.0,15,40,49,15,6,4,28,12,7,0.0,1.0,2.0,2.0,6,2.0,,,Group L,England,Croatia,4,2,4713,4715,True,False
15186504,Croatia,4715,England,4713,False,1,L,2,4,-2,L,True,True,False,48,0.7,10,5,2.0,1.0,2,12,,,443,381,11,9,40,17,7,-0.6732,51,5,16,70389.0,USA,1781726400,2026-06-17T20:00:00,98.93,125.0,10,0,3,2,4,6,1.0,0.0,1.0,18,32,64,18,2,4,26,16,8,1.0,3.0,0.0,1.0,7,1.0,,,Group L,England,Croatia,4,2,4713,4715,True,False
15186687,Ghana,4764,Panama,5164,True,1,L,1,0,1,W,False,False,True,38,1.25,7,2,1.0,1.0,2,9,1.0,,352,292,16,8,50,28,4,1.3579,50,9,14,42942.0,Canada,1781737200,2026-06-17T23:00:00,87.21,85.0,11,0,4,1,6,1,0.0,3.0,4.0,21,62,55,30,4,14,35,21,9,,1.0,2.0,2.0,10,0.0,,,Group L,Ghana,Panama,1,0,4764,5164,True,False
15186687,Panama,5164,Ghana,4764,False,1,L,0,1,-1,L,False,False,False,62,0.73,11,4,2.0,0.0,2,11,2.0,,583,503,29,5,48,17,2,0.0407,50,6,19,42942.0,Canada,1781737200,2026-06-17T23:00:00,106.17,94.0,9,0,5,2,6,5,2.0,1.0,1.0,23,66,78,34,4,8,44,13,11,,0.0,0.0,0.0,9,1.0,,,Group L,Ghana,Panama,1,0,4764,5164,True,False
15186722,Uzbekistan,4723,Colombia,4820,True,1,K,1,3,-2,L,True,True,False,39,1.16,8,2,1.0,1.0,3,14,1.0,,319,243,10,7,39,24,1,-1.6389,49,5,5,80824.0,Mexico,1781748000,2026-06-18T02:00:00,102.19,72.0,11,2,4,2,4,4,0.0,4.0,0.0,24,53,47,17,3,5,24,10,7,1.0,,2.0,,10,0.0,1.0,,Group K,Uzbekistan,Colombia,1,3,4723,4820,True,False
15186722,Colombia,4820,Uzbekistan,4723,False,1,K,3,1,2,W,True,True,False,61,1.61,15,4,4.0,3.0,4,11,1.0,,519,444,10,6,43,20,1,0.1924,51,5,27,80824.0,Mexico,1781748000,2026-06-18T02:00:00,100.31,76.0,14,1,7,4,10,5,1.0,3.0,3.0,26,57,89,17,6,3,28,8,3,0.0,,0.0,,8,2.0,1.0,,Group K,Uzbekistan,Colombia,1,3,4723,4820,True,False
15186731,Czechia,4714,South Africa,4736,True,2,A,1,1,0,D,False,True,False,38,1.02,14,3,3.0,1.0,5,12,1.0,,341,272,12,9,46,22,3,0.1165,49,10,16,67442.0,USA,1781798400,2026-06-18T16:00:00,108.45,94.0,10,0,8,3,11,3,2.0,1.0,2.0,16,39,40,22,7,16,32,13,4,1.0,,,0.0,8,0.0,,,Group A,Czechia,South Africa,1,1,4714,4736,True,False
15186731,South Africa,4736,Czechia,4714,False,2,A,1,1,0,D,False,True,False,62,1.38,17,4,1.0,1.0,5,10,2.0,,563,508,20,9,45,24,2,-0.466,51,8,20,67442.0,USA,1781798400,2026-06-18T16:00:00,103.09,126.0,11,0,5,8,6,11,0.0,2.0,3.0,15,59,101,30,4,7,38,9,11,1.0,,,1.0,10,1.0,,,Group A,Czechia,South Africa,1,1,4714,4736,True,False
15186806,Switzerland,4699,Bosnia & Herzegovina,4479,True,2,B,4,1,3,W,True,True,False,62,2.06,13,7,4.0,3.0,7,7,1.0,0.0,586,516,19,5,42,17,2,-0.7303,58,6,35,70026.0,USA,1781809200,2026-06-18T19:00:00,104.28,86.0,17,0,3,3,9,4,1.0,3.0,3.0,21,57,131,25,1,7,42,10,13,1.0,,1.0,1.0,3,,,,Group B,Switzerland,Bosnia & Herzegovina,4,1,4699,4479,True,False
15186806,Bosnia & Herzegovina,4479,Switzerland,4699,False,2,B,1,4,-3,L,True,True,False,38,0.23,5,3,0.0,0.0,3,18,2.0,1.0,354,287,13,11,49,36,3,-1.5444,42,6,8,70026.0,USA,1781809200,2026-06-18T19:00:00,103.78,95.0,7,0,1,1,3,2,0.0,2.0,1.0,8,36,42,13,1,13,26,12,3,1.0,,0.0,1.0,8,,,,Group B,Switzerland,Bosnia & Herzegovina,4,1,4699,4479,True,False
15186798,Canada,4752,Qatar,4792,True,2,B,6,0,6,W,True,False,True,79,4.6,32,10,6.0,3.0,19,9,1.0,0.0,567,515,9,6,39,3,0,0.0,49,6,97,52497.0,Canada,1781820000,2026-06-18T22:00:00,83.55,60.0,10,0,8,14,21,11,3.0,5.0,1.0,23,60,342,10,13,11,25,8,5,0.0,0.0,0.0,,2,1.0,0.0,,Group B,Canada,Qatar,6,0,4752,4792,True,False
15186798,Qatar,4792,Canada,4752,False,2,B,0,6,-6,L,True,False,False,21,0.22,2,0,0.0,0.0,1,10,1.0,2.0,162,104,16,10,25,61,4,-1.1504,51,2,1,52497.0,Canada,1781820000,2026-06-18T22:00:00,75.44,46.0,9,0,1,1,1,1,0.0,1.0,1.0,9,23,9,17,1,6,27,7,10,1.0,1.0,3.0,,13,0.0,2.0,,Group B,Canada,Qatar,6,0,4752,4792,True,False
15186490,Mexico,4781,South Korea,4735,True,2,A,1,0,1,W,False,False,True,42,0.53,8,4,2.0,1.0,0,9,0.0,,427,349,14,6,50,20,2,0.7644,47,6,6,45522.0,Mexico,1781830800,2026-06-19T01:00:00,105.15,99.0,7,0,3,1,5,3,1.0,,3.0,17,43,39,16,4,13,27,15,7,0.0,0.0,,1.0,5,,0.0,,Group A,Mexico,South Korea,1,0,4781,4735,True,False
15186490,South Korea,4735,Mexico,4781,False,2,A,0,1,-1,L,False,False,False,58,0.91,9,2,3.0,0.0,2,7,2.0,,578,488,17,5,51,12,3,-0.0996,53,9,11,45522.0,Mexico,1781830800,2026-06-19T01:00:00,104.0,103.0,9,0,4,3,6,3,3.0,,6.0,25,72,67,23,5,6,34,13,10,2.0,2.0,,0.0,5,,1.0,,Group A,Mexico,South Korea,1,0,4781,4735,True,False
15186878,USA,4724,Australia,4741,True,2,D,2,0,2,W,False,False,True,62,1.08,10,2,2.0,1.0,7,12,3.0,,523,444,20,20,39,31,2,0.0947,48,11,20,66925.0,USA,1781895600,2026-06-19T19:00:00,96.7,93.0,16,0,2,6,8,2,1.0,2.0,1.0,18,65,103,26,4,7,44,15,8,2.0,,,,10,2.0,,,Group D,USA,Australia,2,0,4724,4741,True,False
15186878,Australia,4741,USA,4724,False,2,D,0,2,-2,L,False,False,False,38,0.35,5,2,0.0,0.0,4,16,4.0,,310,219,13,6,44,24,1,-0.6905,52,14,20,66925.0,USA,1781895600,2026-06-19T19:00:00,99.49,99.0,12,0,3,0,3,2,0.0,0.0,0.0,22,43,53,19,4,9,37,27,11,0.0,,,,4,1.0,,,Group D,USA,Australia,2,0,4724,4741,True,False
15186859,Scotland,4695,Morocco,4778,True,2,C,0,1,-1,L,False,False,False,41,0.51,6,0,1.0,0.0,2,11,1.0,,456,388,20,9,42,17,1,-0.506,53,4,20,64146.0,USA,1781906400,2026-06-19T22:00:00,104.82,98.0,8,0,3,3,5,1,1.0,2.0,1.0,9,59,59,20,3,8,31,7,12,1.0,1.0,1.0,,7,0.0,,,Group C,Scotland,Morocco,0,1,4695,4778,True,False
15186859,Morocco,4778,Scotland,4695,False,2,C,1,0,1,W,False,False,True,59,0.99,12,2,3.0,1.0,5,8,1.0,,670,600,10,5,46,14,0,0.0,47,5,26,64146.0,USA,1781906400,2026-06-19T22:00:00,102.93,119.0,11,1,6,4,9,3,2.0,2.0,0.0,19,62,96,14,2,7,25,9,6,1.0,0.0,0.0,,7,2.0,,,Group C,Scotland,Morocco,0,1,4695,4778,True,False
15186856,Brazil,4748,Haiti,7229,True,2,C,3,0,3,W,True,False,True,57,1.75,8,5,5.0,3.0,4,13,1.0,,525,462,21,10,40,14,3,0.4334,55,4,24,68324.0,USA,1781915400,2026-06-20T00:30:00,99.12,142.0,14,0,2,1,8,0,2.0,1.0,8.0,20,53,71,20,1,5,38,14,10,1.0,2.0,,,5,3.0,0.0,,Group C,Brazil,Haiti,3,0,4748,7229,True,False
15186856,Haiti,7229,Brazil,4748,False,2,C,0,3,-3,L,True,False,False,43,0.23,7,3,0.0,0.0,4,14,3.0,,399,332,16,9,35,22,2,-0.6665,45,3,17,68324.0,USA,1781915400,2026-06-20T00:30:00,102.92,128.0,13,0,3,1,4,3,0.0,3.0,4.0,14,50,61,31,3,7,32,10,10,0.0,0.0,,,5,0.0,2.0,,Group C,Brazil,Haiti,3,0,4748,7229,True,False
15186879,Türkiye,4700,Paraguay,4789,True,2,D,0,1,-1,L,False,False,False,79,2.17,32,5,5.0,,12,14,1.0,0.0,629,559,17,6,46,29,1,-0.7916,45,13,50,68827.0,USA,1781924400,2026-06-20T03:00:00,111.04,111.0,15,1,15,12,16,16,5.0,4.0,2.0,34,76,261,28,8,11,45,15,11,,,,0.0,3,1.0,,,Group D,Türkiye,Paraguay,0,1,4700,4789,True,False
15186879,Paraguay,4789,Türkiye,4700,False,2,D,1,0,1,W,False,False,True,21,0.32,7,2,0.0,,0,15,1.0,1.0,178,96,25,9,49,48,5,0.6719,55,15,12,68827.0,USA,1781924400,2026-06-20T03:00:00,104.43,98.0,14,0,3,2,3,4,0.0,2.0,3.0,18,46,25,22,2,7,52,20,15,,,,1.0,13,0.0,,,Group D,Türkiye,Paraguay,0,1,4700,4789,True,False
15186957,Netherlands,4705,Sweden,4688,True,2,F,5,1,4,W,True,True,False,51,2.61,10,7,3.0,3.0,2,9,0.0,,449,398,15,8,40,24,7,0.7083,48,3,20,68777.0,USA,1781974800,2026-06-20T17:00:00,98.82,124.0,12,0,2,1,6,4,0.0,2.0,3.0,13,49,75,18,3,8,29,14,8,0.0,5.0,,1.0,11,1.0,,,Group F,Netherlands,Sweden,5,1,4705,4688,True,False
15186957,Sweden,4688,Netherlands,4705,False,2,F,1,5,-4,L,True,True,False,49,1.01,16,8,2.0,1.0,5,12,3.0,,425,361,18,5,36,14,2,-0.8038,52,7,26,68777.0,USA,1781974800,2026-06-20T17:00:00,103.24,109.0,9,0,5,3,7,9,1.0,3.0,3.0,22,36,87,6,3,10,33,13,9,1.0,0.0,,0.0,11,1.0,,,Group F,Netherlands,Sweden,5,1,4705,4688,True,False
15186905,Germany,4711,Côte d'Ivoire,4768,True,2,E,2,1,1,W,True,True,False,60,1.89,16,7,5.0,2.0,8,5,,,624,555,26,8,51,14,1,0.105,47,6,33,43036.0,Canada,1781985600,2026-06-20T20:00:00,102.06,121.0,7,0,5,4,9,7,3.0,1.0,0.0,18,79,176,18,5,10,38,10,17,2.0,,0.0,,4,1.0,1.0,,Group E,Germany,Côte d'Ivoire,2,1,4711,4768,True,False
15186905,Côte d'Ivoire,4768,Germany,4711,False,2,E,1,2,-1,L,True,True,False,40,1.22,9,2,2.0,1.0,3,7,,,431,367,20,13,55,26,5,0.3557,53,20,22,43036.0,Canada,1781985600,2026-06-20T20:00:00,100.61,109.0,5,0,2,5,6,3,1.0,1.0,1.0,24,37,68,28,5,13,44,10,11,2.0,,2.0,,7,0.0,0.0,,Group E,Germany,Côte d'Ivoire,2,1,4711,4768,True,False
15186906,Ecuador,4757,Curaçao,55827,True,2,E,0,0,0,D,False,False,True,75,2.84,27,15,6.0,,9,7,1.0,,644,581,19,7,56,17,3,0.8786,50,8,43,68598.0,USA,1782000000,2026-06-21T00:00:00,100.49,140.0,10,1,10,2,21,6,6.0,1.0,1.0,18,100,191,14,11,12,36,15,11,0.0,1.0,,,5,1.0,,,Group E,Ecuador,Curaçao,0,0,4757,55827,True,False
15186906,Curaçao,55827,Ecuador,4757,False,2,E,0,0,0,D,False,False,True,25,0.5,10,3,0.0,,0,10,5.0,,227,159,17,8,57,32,15,2.2732,50,9,12,68598.0,USA,1782000000,2026-06-21T00:00:00,99.64,155.0,7,0,4,3,4,6,0.0,1.0,2.0,15,28,32,15,1,7,33,19,7,1.0,5.0,,,14,0.0,,,Group E,Ecuador,Curaçao,0,0,4757,55827,True,False
15186963,Tunisia,4729,Japan,4770,True,2,F,0,4,-4,L,True,False,False,38,0.05,2,0,0.0,0.0,3,8,,,354,284,18,14,38,23,1,-1.2652,47,2,8,51243.0,Mexico,1782014400,2026-06-21T04:00:00,90.41,78.0,15,0,1,1,1,1,0.0,0.0,1.0,29,59,42,16,2,13,34,4,16,1.0,1.0,0.0,1.0,4,0.0,1.0,,Group F,Tunisia,Japan,0,4,4729,4770,True,False
15186963,Japan,4770,Tunisia,4729,False,2,F,4,0,4,W,True,False,True,62,2.13,11,5,4.0,2.0,5,15,,,583,521,18,7,35,25,0,0.0,53,4,17,51243.0,Mexico,1782014400,2026-06-21T04:00:00,93.62,81.0,8,0,3,3,8,3,2.0,1.0,1.0,23,70,95,18,2,7,29,14,12,0.0,0.0,1.0,0.0,5,1.0,0.0,,Group F,Tunisia,Japan,0,4,4729,4770,True,False
15186710,Mexico,4781,South Africa,4736,True,1,A,2,0,2,W,False,False,True,61,1.46,16,4,2.0,2.0,3,12,1.0,1.0,520,467,12,8,40,15,2,0.1287,59,9,20,80824.0,Mexico,1781204400,2026-06-11T19:00:00,91.84,61.0,11,1,7,5,9,7,,3.0,1.0,21,53,83,31,4,8,32,15,6,0.0,0.0,0.0,0.0,5,1.0,0.0,,Group A,Mexico,South Africa,2,0,4781,4736,True,False
15186710,South Africa,4736,Mexico,4781,False,1,A,0,2,-2,L,False,False,False,39,0.07,3,2,0.0,0.0,1,11,2.0,2.0,334,272,14,7,44,17,2,-0.7215,41,1,2,80824.0,Mexico,1781204400,2026-06-11T19:00:00,85.86,65.0,12,0,1,0,1,2,,2.0,1.0,11,39,25,17,1,7,26,7,7,1.0,1.0,2.0,1.0,8,0.0,1.0,,Group A,Mexico,South Africa,2,0,4781,4736,True,False
15186720,South Korea,4735,Czechia,4714,True,1,A,2,1,1,W,True,True,False,62,2.3,15,6,4.0,2.0,4,9,1.0,,541,469,7,9,36,32,3,1.0699,60,8,24,44985.0,Mexico,1781229600,2026-06-12T02:00:00,104.16,123.0,16,0,5,4,10,5,2.0,1.0,2.0,26,65,106,30,3,3,29,27,4,1.0,1.0,,,4,1.0,,,Group A,South Korea,Czechia,2,1,4735,4714,True,False
15186720,Czechia,4714,South Korea,4735,False,1,A,1,2,-1,L,True,True,False,38,0.83,7,4,1.0,1.0,5,16,0.0,,327,230,9,6,46,21,4,0.0618,40,4,12,44985.0,Mexico,1781229600,2026-06-12T02:00:00,108.3,101.0,9,0,3,1,5,2,0.0,1.0,2.0,16,52,54,23,3,4,22,16,7,0.0,1.0,,,8,0.0,,,Group A,South Korea,Czechia,2,1,4735,4714,True,False
15186836,Canada,4752,Bosnia & Herzegovina,4479,True,1,B,1,1,0,D,False,True,False,61,1.23,13,4,2.0,0.0,9,10,2.0,,421,310,23,4,51,21,2,0.0024999999999999,47,7,37,43002.0,Canada,1781290800,2026-06-12T19:00:00,89.06,104.0,20,1,5,4,10,3,2.0,3.0,1.0,32,73,104,18,5,13,50,21,15,0.0,,0.0,1.0,7,1.0,,,Group B,Canada,Bosnia & Herzegovina,1,1,4752,4479,True,False
15186836,Bosnia & Herzegovina,4479,Canada,4752,False,1,B,1,1,0,D,False,True,False,39,0.96,8,3,2.0,1.0,4,20,3.0,,271,172,20,11,53,70,1,-0.2473,53,6,15,43002.0,Canada,1781290800,2026-06-12T19:00:00,96.71,108.0,10,0,4,1,5,3,1.0,0.0,0.0,26,59,35,17,6,6,36,43,12,2.0,,3.0,0.0,9,0.0,,,Group B,Canada,Bosnia & Herzegovina,1,1,4752,4479,True,False
15186873,USA,4724,Paraguay,4789,True,1,D,4,1,3,W,True,True,False,65,1.42,16,6,4.0,2.0,3,13,1.0,,598,509,9,9,45,15,1,-0.5832,54,22,53,70492.0,USA,1781312400,2026-06-13T01:00:00,106.25,97.0,17,0,6,4,13,3,2.0,4.0,2.0,23,77,142,26,3,8,47,18,7,3.0,,1.0,,3,2.0,,,Group D,USA,Paraguay,4,1,4724,4789,True,False
15186873,Paraguay,4789,USA,4724,False,1,D,1,4,-3,L,True,True,False,35,0.54,9,1,1.0,1.0,1,17,5.0,,319,232,21,10,40,33,3,-1.4577,46,6,11,70492.0,USA,1781312400,2026-06-13T01:00:00,105.19,99.0,13,0,3,5,4,5,0.0,1.0,1.0,17,36,17,20,1,5,39,16,16,2.0,,0.0,,7,0.0,,,Group D,USA,Paraguay,4,1,4724,4789,True,False
15186526,Qatar,4792,Switzerland,4699,True,1,B,1,1,0,D,False,True,False,32,0.6,6,3,1.0,1.0,3,12,2.0,,278,200,14,11,36,31,5,0.7835,49,2,8,67966.0,USA,1781377200,2026-06-13T19:00:00,99.82,67.0,11,0,3,0,4,2,1.0,0.0,0.0,14,39,24,19,1,6,26,10,9,1.0,1.0,2.0,3.0,12,0.0,,,Group B,Qatar,Switzerland,1,1,4792,4699,True,False
15186526,Switzerland,4699,Qatar,4792,False,1,B,1,1,0,D,False,True,False,68,3.2,26,7,6.0,1.0,10,11,1.0,,576,527,8,7,50,13,3,-0.5358,51,7,42,67966.0,USA,1781377200,2026-06-13T19:00:00,99.31,79.0,11,0,10,9,18,8,5.0,9.0,1.0,17,80,199,27,6,8,27,10,6,1.0,0.0,0.0,0.0,5,5.0,,,Group B,Qatar,Switzerland,1,1,4792,4699,True,False
15186850,Brazil,4748,Morocco,4778,True,1,C,1,1,0,D,False,True,False,51,1.26,12,5,1.0,0.0,6,16,2.0,,514,449,23,5,46,23,2,-0.2586,46,5,22,80663.0,USA,1781388000,2026-06-13T22:00:00,98.56,92.0,14,0,4,3,9,3,1.0,0.0,0.0,17,54,69,18,4,4,41,12,13,3.0,1.0,,1.0,4,0.0,,,Group C,Brazil,Morocco,1,1,4748,4778,True,False
15186850,Morocco,4778,Brazil,4748,False,1,C,1,1,0,D,False,True,False,49,1.37,14,3,2.0,1.0,2,14,0.0,,486,419,26,5,52,17,4,0.376,54,16,13,80663.0,USA,1781388000,2026-06-13T22:00:00,104.14,111.0,16,0,5,6,7,7,1.0,6.0,1.0,13,66,123,17,2,10,58,4,18,0.0,1.0,,2.0,4,1.0,,,Group C,Brazil,Morocco,1,1,4748,4778,True,False
