player_id,player_name,player_short_name,position,shirt_number,matches_played,total_minutes,substitute_appearances,starts,minutes_per_match,goals_per_90,expectedGoals_per_90,expectedAssists_per_90,totalShots_per_90,onTargetScoringAttempt_per_90,keyPass_per_90,bigChanceCreated_per_90,totalTackle_per_90,interceptionWon_per_90,ballRecovery_per_90,totalClearance_per_90,fouls_per_90,wasFouled_per_90,duelWon_per_90,aerialWon_per_90,saves_per_90,goalsPrevented_per_90,keeperSaveValue_per_90,weighted_rating
895013,Trevor Iriving Doornbusch,T. Doornbusch,G,26,3,0.0,3,0,0.0,,,,,,,,,,,,,,,,,,,
895324,Alexis Mac Allister,A. Mac Allister,M,20,5,419.0,1,4,83.8,0.0,0.14702863961813845,0.08370307159904534,1.288782816229117,0.42959427207637235,0.8591885441527447,0.0,3.2219570405727924,1.0739856801909307,4.295942720763723,0.6443914081145585,1.0739856801909307,1.503579952267303,5.155131264916468,0.42959427207637235,0.0,0.0,0.0,6.713603818615752
896215,Kevin Felida,K. Felida,M,22,3,0.0,3,0,0.0,,,,,,,,,,,,,,,,,,,
896569,Kim Min-jae,K. Min-jae,D,4,3,245.0,0,3,81.66666666666667,0.0,0.012673469387755104,0.018072661224489795,0.3673469387755102,0.3673469387755102,1.1020408163265305,0.0,1.1020408163265305,0.7346938775510204,4.408163265306122,2.204081632653061,0.7346938775510204,0.3673469387755102,4.040816326530612,2.571428571428571,0.0,0.0,0.0,6.873469387755102
897291,Ismail Jakobs,I. Jakobs,D,14,4,220.0,2,2,55.0,0.0,0.025936363636363636,0.1404954409090909,0.40909090909090906,0.0,0.8181818181818181,0.40909090909090906,2.0454545454545454,0.8181818181818181,2.4545454545454546,2.0454545454545454,0.8181818181818181,0.0,4.090909090909091,1.6363636363636362,0.0,0.0,0.0,6.509090909090909
897882,Abdelaziz Hatem,A. Hatem,M,6,3,45.0,3,0,15.0,0.0,0.0,0.047591,0.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6.5
901325,Nicolás González,N. González,F,15,5,140.0,5,0,28.0,0.0,0.32959285714285713,0.20245406142857142,2.571428571428571,0.0,2.571428571428571,0.0,1.9285714285714286,0.6428571428571428,4.5,2.571428571428571,1.9285714285714286,1.2857142857142856,8.357142857142858,3.214285714285714,0.0,0.0,0.0,6.680714285714285
901882,Angelo Stiller,A. Stiller,M,16,4,45.0,4,0,11.25,0.0,0.0,0.0353454,0.0,0.0,0.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.8
901891,Alexis Saelemaekers,A. Saelemaekers,F,22,5,77.0,4,1,15.4,1.168831168831169,0.21296103896103896,0.30048735974025975,4.675324675324676,1.168831168831169,0.0,0.0,2.337662337662338,0.0,4.675324675324676,0.0,0.0,2.337662337662338,7.012987012987013,0.0,0.0,0.0,0.0,6.87012987012987
901907,Lyle Foster,L. Foster,F,9,4,56.0,3,1,14.0,0.0,0.06878571428571428,0.0006868928571428572,1.607142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.607142857142857,1.607142857142857,0.0,0.0,0.0,0.0,5.9
902029,Vitinha,Vitinha,M,23,5,381.0,0,5,76.2,0.0,0.02463779527559055,0.07906497637795276,0.9448818897637795,0.0,0.47244094488188976,0.23622047244094488,0.47244094488188976,0.47244094488188976,4.724409448818897,0.9448818897637795,0.9448818897637795,1.1811023622047243,3.3070866141732282,0.47244094488188976,0.0,0.0,0.0,7.293175853018372
902083,Liam Millar,L. Millar,M,11,5,163.0,3,2,32.6,0.0,0.009055214723926381,0.14205942331288343,0.5521472392638037,0.0,2.208588957055215,0.0,2.208588957055215,0.0,2.7607361963190185,0.0,1.6564417177914113,0.5521472392638037,6.625766871165645,1.6564417177914113,0.0,0.0,0.0,6.571165644171779
902117,Nkosinathi Sibisi,N. Sibisi,D,19,4,90.0,3,1,22.5,0.0,0.0,0.00208963,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
903324,Kerem Aktürkoğlu,K. Aktürkoğlu,F,7,3,130.0,1,2,43.333333333333336,0.0,0.19813846153846157,0.06321821538461538,2.076923076923077,0.6923076923076923,2.076923076923077,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,1.3846153846153846,2.769230769230769,0.6923076923076923,0.0,0.0,0.0,5.946153846153846
903610,Sipho Chaine,S. Chaine,G,16,4,0.0,4,0,0.0,,,,,,,,,,,,,,,,,,,
904096,Barış Alper Yılmaz,B. A. Yılmaz,F,21,3,179.0,1,2,59.666666666666664,0.5027932960893855,0.4605586592178771,0.12023275977653632,1.005586592178771,0.5027932960893855,1.5083798882681565,1.005586592178771,1.005586592178771,0.0,1.5083798882681565,0.5027932960893855,2.011173184357542,0.5027932960893855,4.022346368715084,1.005586592178771,0.0,0.0,0.0,6.9223463687150835
904424,Elisha Owusu,E. Owusu,M,15,4,151.0,2,2,37.75,0.0,0.0,0.008318854966887418,0.0,0.0,0.5960264900662252,0.0,2.980132450331126,0.0,5.364238410596027,0.5960264900662252,1.1920529801324504,0.0,3.576158940397351,0.0,0.0,0.0,0.0,6.613907284768212
904897,Ryan Gravenberch,R. Gravenberch,M,8,4,347.0,0,4,86.75,0.0,0.05918731988472623,0.07514968876080691,1.296829971181556,0.0,0.5187319884726225,0.0,1.037463976945245,1.5561959654178676,3.6311239193083575,0.25936599423631124,1.296829971181556,0.7780979827089338,3.1123919308357353,0.7780979827089338,0.0,0.0,0.0,6.764553314121038
905257,César Huerta,C. Huerta,M,21,5,13.0,5,0,2.6,0.0,0.0,0.00013098461538461537,0.0,0.0,0.0,0.0,0.0,0.0,6.923076923076923,0.0,0.0,0.0,6.923076923076923,0.0,0.0,0.0,0.0,6.6
905264,Liberato Cacace,L. Cacace,D,13,3,223.0,0,3,74.33333333333333,0.0,0.009080717488789237,0.049990382959641255,0.40358744394618834,0.40358744394618834,0.8071748878923767,0.0,2.0179372197309418,1.2107623318385652,4.439461883408072,3.632286995515695,0.40358744394618834,2.0179372197309418,6.053811659192825,0.40358744394618834,0.0,0.0,0.0,6.517040358744395
905267,Elijah Just,E. Just,M,11,3,265.0,0,3,88.33333333333333,1.0188679245283019,0.17320754716981132,0.1245433245283019,2.3773584905660377,1.6981132075471697,0.33962264150943394,0.0,2.0377358490566038,0.6792452830188679,5.433962264150943,1.0188679245283019,1.0188679245283019,0.6792452830188679,4.415094339622642,0.33962264150943394,0.0,0.0,0.0,7.843396226415094
905347,Yukinari Sugawara,Y. Sugawara,D,2,4,145.0,3,1,36.25,0.0,0.10179310344827587,0.024112284827586202,1.2413793103448276,1.2413793103448276,0.6206896551724138,0.0,1.8620689655172413,0.0,2.4827586206896552,7.448275862068965,1.8620689655172413,0.6206896551724138,6.206896551724138,3.103448275862069,0.0,0.0,0.0,6.629655172413793
905351,Zion Suzuki,Z. Suzuki,G,1,4,360.0,0,4,90.0,0.0,0.0,0.0030621625,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.25,1.25,1.0,3.0,-0.056825,0.5842,7.2
905352,Keito Nakamura,K. Nakamura,M,13,4,310.0,0,4,77.5,0.2903225806451613,0.04645161290322581,0.20029937806451617,1.4516129032258065,0.5806451612903226,1.1612903225806452,0.2903225806451613,1.1612903225806452,0.2903225806451613,2.6129032258064515,1.1612903225806452,0.8709677419354839,0.2903225806451613,3.4838709677419355,0.5806451612903226,0.0,0.0,0.0,7.24483870967742
905472,Amirhossein Hosseinzadeh,A. Hosseinzadeh,F,18,3,21.0,3,0,7.0,0.0,0.23442857142857143,0.11273168571428573,4.285714285714286,0.0,4.285714285714286,0.0,8.571428571428571,0.0,4.285714285714286,0.0,0.0,0.0,8.571428571428571,0.0,0.0,0.0,0.0,6.495238095238095
905639,Kwasi Sibo,K. Sibo,M,8,4,249.0,1,3,62.25,0.0,0.0,0.011044250602409638,0.0,0.0,0.0,0.0,0.36144578313253006,0.7228915662650601,2.8915662650602405,1.4457831325301203,2.5301204819277108,0.36144578313253006,1.4457831325301203,0.7228915662650601,0.0,0.0,0.0,6.488755020080322
906020,CJ Dos Santos,C. Dos Santos,G,23,4,0.0,4,0,0.0,,,,,,,,,,,,,,,,,,,
906021,Sergiño Dest,S. Dest,F,2,5,298.0,1,4,59.6,0.0,0.03941275167785235,0.175834389261745,0.9060402684563758,0.30201342281879195,0.9060402684563758,0.30201342281879195,0.30201342281879195,0.9060402684563758,3.322147651006712,0.0,0.6040268456375839,1.2080536912751678,4.530201342281879,0.0,0.0,0.0,0.0,6.894966442953021
906838,Kevin Lenini,K. Lenini,M,6,4,351.0,0,4,87.75,0.25641025641025644,0.03184615384615385,0.012986564102564104,1.2820512820512822,0.25641025641025644,0.5128205128205129,0.0,2.0512820512820515,0.7692307692307693,5.897435897435897,3.333333333333333,1.2820512820512822,0.7692307692307693,5.641025641025641,1.2820512820512822,0.0,0.0,0.0,7.018803418803419
907152,Lewis Ferguson,L. Ferguson,M,19,3,270.0,0,3,90.0,0.0,0.017333333333333333,0.04381496666666667,0.6666666666666667,0.33333333333333337,0.33333333333333337,0.0,4.0,1.3333333333333335,3.666666666666667,1.3333333333333335,1.6666666666666665,3.333333333333333,8.666666666666666,1.3333333333333335,0.0,0.0,0.0,7.666666666666667
907217,Jacob Italiano,J. Italiano,D,4,2,164.0,0,2,82.0,0.0,0.010865853658536586,0.06359592073170732,0.5487804878048781,0.0,0.5487804878048781,0.0,2.1951219512195124,0.5487804878048781,2.1951219512195124,6.036585365853659,0.0,0.0,4.390243902439025,0.5487804878048781,0.0,0.0,0.0,6.451219512195122
907461,Orkun Kökçü,O. Kökçü,M,6,3,163.0,1,2,54.333333333333336,0.0,0.38749693251533746,0.060740282208588965,1.6564417177914113,0.0,2.7607361963190185,0.5521472392638037,1.6564417177914113,0.0,2.7607361963190185,1.1042944785276074,1.1042944785276074,2.208588957055215,4.41717791411043,0.0,0.0,0.0,0.0,6.107975460122699
907463,Felix Nmecha,F. Nmecha,M,23,4,272.0,0,4,68.0,0.33088235294117646,0.12530514705882353,0.17383123786764706,2.6470588235294117,0.9926470588235294,0.6617647058823529,0.6617647058823529,4.3014705882352935,0.9926470588235294,3.308823529411765,0.0,0.9926470588235294,0.9926470588235294,7.610294117647059,1.6544117647058825,0.0,0.0,0.0,7.176838235294118
910031,Alex Baena,A. Baena,M,15,5,273.0,1,4,54.6,0.32967032967032966,0.13378021978021978,0.36287835164835164,2.6373626373626373,1.3186813186813187,2.6373626373626373,0.32967032967032966,1.6483516483516485,0.32967032967032966,2.967032967032967,0.6593406593406593,1.978021978021978,0.989010989010989,3.296703296703297,0.32967032967032966,0.0,0.0,0.0,7.307692307692308
910048,Brian Brobbey,B. Brobbey,F,19,4,232.0,1,3,58.0,1.1637931034482758,0.7120862068965517,0.04386510775862069,1.5517241379310345,1.1637931034482758,1.9396551724137931,0.0,0.7758620689655172,0.0,0.7758620689655172,0.3879310344827586,1.5517241379310345,1.1637931034482758,3.103448275862069,1.1637931034482758,0.0,0.0,0.0,7.413362068965518
911427,Ahmed Fathi,A. Fathi,M,20,3,151.0,2,1,50.333333333333336,0.0,0.0,0.006467537086092716,0.0,0.0,0.5960264900662252,0.0,2.980132450331126,1.1920529801324504,2.384105960264901,1.1920529801324504,1.1920529801324504,0.5960264900662252,3.576158940397351,0.0,0.0,0.0,0.0,6.4874172185430465
911853,Logan Costa,L. Costa,D,5,4,0.0,4,0,0.0,,,,,,,,,,,,,,,,,,,
913654,Pedro Porro,P. Porro,D,12,5,270.0,2,3,54.0,0.33333333333333337,0.25153333333333333,0.06419566666666668,1.3333333333333335,0.6666666666666667,2.666666666666667,0.0,2.666666666666667,1.3333333333333335,5.333333333333334,2.3333333333333335,1.0,1.3333333333333335,5.666666666666666,1.3333333333333335,0.0,0.0,0.0,7.566666666666666
913679,Pathé Ismaël Ciss,P. I. Ciss,D,6,4,191.0,3,1,47.75,0.0,0.15092670157068064,0.01801506439790576,0.9424083769633509,0.47120418848167545,0.47120418848167545,0.0,0.47120418848167545,0.0,3.2984293193717273,4.2408376963350785,0.47120418848167545,0.0,1.413612565445026,0.47120418848167545,0.0,0.0,0.0,6.827225130890052
914213,Luis Javier Suárez,L. J. Suárez ,F,25,5,332.0,2,3,66.4,0.0,0.14421686746987952,0.0405919030120482,2.4397590361445785,0.0,0.5421686746987953,0.27108433734939763,1.0843373493975905,0.0,1.0843373493975905,0.27108433734939763,1.897590361445783,2.168674698795181,4.337349397590362,0.8132530120481928,0.0,0.0,0.0,6.48132530120482
914309,Iliman Ndiaye,I. Ndiaye,F,13,4,123.0,3,1,30.75,0.7317073170731708,0.15892682926829269,0.143902243902439,2.1951219512195124,1.4634146341463417,2.9268292682926833,0.0,0.7317073170731708,1.4634146341463417,2.9268292682926833,0.0,1.4634146341463417,0.7317073170731708,5.853658536585367,0.0,0.0,0.0,0.0,7.2821138211382115
914902,Anthony Gordon,A. Gordon,F,18,5,256.0,2,3,51.2,0.0,0.1284609375,0.135089296875,1.7578125,1.0546875,1.7578125,0.3515625,1.40625,1.0546875,2.4609375,1.0546875,0.703125,2.4609375,5.625,0.3515625,0.0,0.0,0.0,6.89453125
915325,Amir Al-Ammari,A. Al-Ammari,M,16,3,248.0,0,3,82.66666666666667,0.0,0.0,0.11902703225806452,0.0,0.0,1.4516129032258065,0.0,0.7258064516129032,0.7258064516129032,2.903225806451613,1.4516129032258065,1.0887096774193548,0.0,1.4516129032258065,0.3629032258064516,0.0,0.0,0.0,6.563709677419355
915991,Abdullah Al-Hamdan,A. Al-Hamdan,F,19,3,70.0,3,0,23.333333333333332,0.0,0.2059714285714286,0.08732315571428571,2.571428571428571,2.571428571428571,0.0,0.0,0.0,0.0,0.0,2.571428571428571,2.571428571428571,0.0,2.571428571428571,1.2857142857142856,0.0,0.0,0.0,6.27
916183,Toni Fruk,T. Fruk,M,19,4,0.0,4,0,0.0,,,,,,,,,,,,,,,,,,,
916926,Shurandy Sambo,S. Sambo,D,2,3,1.0,3,0,0.3333333333333333,0.0,0.0,0.3186927,0.0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
917005,Crysencio Summerville,C. Summerville,F,24,4,253.0,2,2,63.25,0.7114624505928854,0.037494071146245055,0.14979606403162057,0.7114624505928854,0.7114624505928854,1.4229249011857708,0.3557312252964427,1.4229249011857708,0.7114624505928854,3.9130434782608696,0.3557312252964427,0.7114624505928854,1.7786561264822134,4.980237154150197,0.3557312252964427,0.0,0.0,0.0,7.391304347826087
917035,Ali Majrashi,A. Majrashi,D,2,3,0.0,3,0,0.0,,,,,,,,,,,,,,,,,,,
917087,Kang-in Lee,K. Lee,F,19,3,270.0,0,3,90.0,0.0,0.0464,0.21260166666666666,1.3333333333333335,0.33333333333333337,2.3333333333333335,0.6666666666666667,0.6666666666666667,0.0,1.3333333333333335,0.0,0.33333333333333337,2.3333333333333335,7.333333333333334,0.6666666666666667,0.0,0.0,0.0,7.266666666666667
917305,Edo Kayembe,E. Kayembe,M,25,4,160.0,2,2,40.0,0.0,0.03149999999999999,0.0072182306250000005,1.125,0.5625,0.5625,0.0,1.6875,0.0,3.9374999999999996,0.5625,2.8125,1.6875,5.0625,0.5625,0.0,0.0,0.0,6.421250000000001
918505,Nabil Donga,N. Donga,M,18,5,0.0,5,0,0.0,,,,,,,,,,,,,,,,,,,
918506,Mohanad Lasheen,M. Lasheen,M,17,4,359.0,0,4,89.75,0.0,0.042367688022284127,0.02080850139275766,0.5013927576601671,0.0,0.25069637883008355,0.0,4.011142061281337,2.0055710306406684,3.008356545961003,1.0027855153203342,1.2534818941504178,0.7520891364902508,6.518105849582173,1.0027855153203342,0.0,0.0,0.0,6.900835654596101
918517,Benjamin Nygren,B. Nygren,F,10,4,138.0,2,2,34.5,0.0,0.030782608695652174,0.13411638260869566,0.6521739130434783,0.0,1.9565217391304348,0.0,0.0,0.0,3.9130434782608696,0.0,1.9565217391304348,0.0,2.608695652173913,1.3043478260869565,0.0,0.0,0.0,6.463768115942029
918547,Mahdi Soliman,M. Soliman,G,16,5,0.0,5,0,0.0,,,,,,,,,,,,,,,,,,,
918913,Hamdy Fathy,H. Fathy,M,14,4,241.0,1,3,60.25,0.0,0.0,0.006723186721991702,0.0,0.0,0.7468879668049793,0.0,4.1078838174273855,1.120331950207469,1.8672199170124482,3.3609958506224067,1.120331950207469,0.7468879668049793,7.468879668049793,2.6141078838174274,0.0,0.0,0.0,6.771784232365145
919027,Ali Abdi,A. Abdi,D,2,3,269.0,0,3,89.66666666666667,0.0,0.01866914498141264,0.003315797397769517,0.33457249070631967,0.0,0.0,0.0,3.011152416356877,1.3382899628252787,4.014869888475836,2.6765799256505574,1.3382899628252787,0.33457249070631967,5.353159851301115,1.3382899628252787,0.0,0.0,0.0,5.998513011152416
919198,Firas Chaouat,F. Chaouat,F,19,3,54.0,3,0,18.0,0.0,0.0,0.008563233333333333,0.0,0.0,0.0,0.0,0.0,0.0,3.333333333333333,0.0,1.6666666666666665,3.333333333333333,5.0,1.6666666666666665,0.0,0.0,0.0,6.472222222222222
919225,Mortadha Ben Ouanes,M. B. Ouanes,M,12,3,22.0,3,0,7.333333333333333,0.0,0.0,0.00031557272727272725,0.0,0.0,0.0,0.0,4.090909090909091,0.0,0.0,0.0,0.0,4.090909090909091,8.181818181818182,0.0,0.0,0.0,0.0,6.7
919484,Youssef Belammari,Y. Belammari,D,19,5,0.0,5,0,0.0,,,,,,,,,,,,,,,,,,,
919793,Ayoub El Kaabi,A. E. Kaabi,F,20,5,70.0,4,1,14.0,0.0,0.2196,0.03607264285714286,3.857142857142857,2.571428571428571,0.0,0.0,3.857142857142857,0.0,1.2857142857142856,0.0,1.2857142857142856,1.2857142857142856,6.428571428571428,0.0,0.0,0.0,0.0,6.3
920476,Saad Al Rousan,S. A. Rousan,D,19,3,9.0,3,0,3.0,0.0,0.0,0.0268945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,6.2
920514,Jerome Opoku,J. Opoku,D,18,4,270.0,1,3,67.5,0.0,0.0,0.01583499,0.0,0.0,0.6666666666666667,0.0,1.0,0.33333333333333337,2.3333333333333335,5.0,0.6666666666666667,1.3333333333333335,4.0,1.3333333333333335,0.0,0.0,0.0,7.133333333333334
920815,Ibrahim Bayesh,I. Bayesh,M,8,3,237.0,0,3,79.0,0.0,0.07275949367088606,0.023065355696202532,0.37974683544303794,0.0,0.37974683544303794,0.0,2.278481012658228,0.37974683544303794,4.936708860759494,1.5189873417721518,1.139240506329114,1.8987341772151898,7.215189873417722,1.8987341772151898,0.0,0.0,0.0,6.416455696202531
921089,Deroy Duarte,D. Duarte,M,14,4,264.0,2,2,66.0,0.34090909090909094,0.03613636363636364,0.013272207954545456,1.0227272727272727,0.6818181818181819,0.6818181818181819,0.0,2.7272727272727275,2.0454545454545454,2.7272727272727275,2.7272727272727275,1.3636363636363638,0.34090909090909094,4.090909090909091,1.0227272727272727,0.0,0.0,0.0,7.154924242424243
921263,Kim Moon-hwan,M. Kim,D,15,3,71.0,2,1,23.666666666666668,0.0,0.0,0.040307830985915484,0.0,0.0,0.0,0.0,1.267605633802817,1.267605633802817,6.338028169014085,1.267605633802817,0.0,0.0,1.267605633802817,0.0,0.0,0.0,0.0,6.5
922573,Gabriel Martinelli,G. Martinelli,F,22,5,141.0,4,1,28.2,0.6382978723404256,0.297063829787234,0.24791413404255316,1.2765957446808511,0.6382978723404256,2.5531914893617023,1.2765957446808511,0.0,1.2765957446808511,4.468085106382979,1.2765957446808511,2.5531914893617023,1.9148936170212765,2.5531914893617023,0.0,0.0,0.0,0.0,7.146808510638298
922759,Mark McKenzie,M. McKenzie,D,22,4,90.0,3,1,22.5,0.0,0.0,0.00823375,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,6.1
923237,Moisés Ramírez,M. Ramírez,G,12,4,0.0,4,0,0.0,,,,,,,,,,,,,,,,,,,
923973,Amadou Onana,A. Onana,M,24,5,106.0,3,2,21.2,0.0,0.04449056603773585,0.20500049716981134,1.6981132075471697,0.0,0.0,0.0,3.3962264150943393,1.6981132075471697,7.641509433962264,1.6981132075471697,0.8490566037735848,2.547169811320755,7.641509433962264,1.6981132075471697,0.0,0.0,0.0,6.79433962264151
924871,Darwin Núñez,D. Núñez,F,9,3,155.0,1,2,51.666666666666664,0.0,0.12640645161290323,0.017426769677419355,1.1612903225806452,0.0,1.1612903225806452,0.0,1.1612903225806452,1.1612903225806452,2.3225806451612905,0.0,0.5806451612903226,0.5806451612903226,4.064516129032258,1.7419354838709677,0.0,0.0,0.0,6.296774193548387
924889,Sebastián Cáceres,S. Cáceres,D,3,3,270.0,0,3,90.0,0.0,0.049333333333333326,0.08499266666666666,1.0,0.0,0.0,0.0,0.33333333333333337,0.6666666666666667,2.666666666666667,2.666666666666667,0.6666666666666667,0.6666666666666667,3.0,2.0,0.0,0.0,0.0,6.533333333333333
924973,Kristian Thorstvedt,K. Thorstvedt,M,18,5,62.0,4,1,12.4,0.0,0.27609677419354833,0.027832645161290324,4.354838709677419,1.4516129032258065,0.0,0.0,2.903225806451613,0.0,4.354838709677419,4.354838709677419,2.903225806451613,1.4516129032258065,8.709677419354838,1.4516129032258065,0.0,0.0,0.0,6.554838709677419
925097,Ronald Araújo,R. Araújo,D,4,1,0.0,1,0,0.0,,,,,,,,,,,,,,,,,,,
925484,Gonzalo Valle,G. Valle,G,22,4,0.0,4,0,0.0,,,,,,,,,,,,,,,,,,,
925740,Jordy Alcivar,J. Alcivar,M,5,4,45.0,3,1,11.25,0.0,0.0782,0.0229626,2.0,0.0,0.0,0.0,2.0,0.0,12.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6.6
925910,Shuto Machino,S. Machino,F,6,3,12.0,3,0,4.0,0.0,0.0,0.00822675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,7.5,0.0,0.0,0.0,0.0,6.400000000000001
925930,Roshon van Eijma,R. v. Eijma,D,4,3,14.0,3,0,4.666666666666667,0.0,0.0,5.149285714285714e-05,0.0,0.0,0.0,0.0,6.428571428571428,0.0,0.0,12.857142857142856,0.0,0.0,19.285714285714285,12.857142857142856,0.0,0.0,0.0,6.9
926238,Álvaro Montero,Á. Montero,G,24,5,0.0,5,0,0.0,,,,,,,,,,,,,,,,,,,
926479,Akmal Mozgovoy,A. Mozgovoy,M,6,3,217.0,1,2,72.33333333333333,0.0,0.028161290322580645,0.02112702718894009,0.4147465437788018,0.0,0.4147465437788018,0.0,0.8294930875576036,0.8294930875576036,1.6589861751152073,0.8294930875576036,0.0,1.2442396313364057,2.4884792626728114,0.0,0.0,0.0,0.0,6.609677419354839
926506,Mohamed Abdelmonem,M. Abdelmonem,D,6,3,15.0,2,1,5.0,0.0,0.0,0.01483332,0.0,0.0,0.0,0.0,6.0,0.0,24.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,5.413333333333333
927366,Matěj Kovář,M. Kovář,G,1,3,270.0,0,3,90.0,0.0,0.0,0.0012935066666666666,0.0,0.0,0.0,0.0,0.0,0.0,7.333333333333334,0.6666666666666667,0.0,0.0,0.0,0.0,3.0,-0.156,0.3358,6.633333333333334
927407,Josip Stanišić,J. Stanišić,D,2,4,360.0,0,4,90.0,0.0,0.0,0.1058649925,0.0,0.0,0.5,0.25,1.0,1.0,4.0,2.75,0.0,1.0,3.75,0.75,0.0,0.0,0.0,6.725
927616,Timothy Fayulu,T. Fayulu,G,16,4,0.0,4,0,0.0,,,,,,,,,,,,,,,,,,,
927797,Jovo Lukić,J. Lukić,F,25,4,74.0,3,1,18.5,1.2162162162162162,0.8380945945945947,0.003992022972972973,3.6486486486486487,2.4324324324324325,0.0,0.0,1.2162162162162162,0.0,3.6486486486486487,3.6486486486486487,1.2162162162162162,0.0,13.378378378378379,12.162162162162163,0.0,0.0,0.0,7.254054054054054
927845,Noor Al-Rawabdeh,N. Al Rawabdeh,M,8,3,270.0,0,3,90.0,0.0,0.010633333333333331,0.012509706666666665,0.33333333333333337,0.0,0.6666666666666667,0.0,3.666666666666667,0.6666666666666667,5.0,0.6666666666666667,0.33333333333333337,0.0,5.0,0.0,0.0,0.0,0.0,6.633333333333334
928021,Jorge Gutiérrez,J. Gutiérrez,D,26,3,88.0,2,1,29.333333333333332,0.0,0.0,0.000679203409090909,0.0,0.0,1.0227272727272727,0.0,1.0227272727272727,1.0227272727272727,4.090909090909091,3.068181818181818,1.0227272727272727,2.0454545454545454,3.068181818181818,0.0,0.0,0.0,0.0,6.5
929193,Maximiliano Araújo,M. Araújo,M,20,3,252.0,0,3,84.0,0.7142857142857142,0.41496428571428573,0.2640572857142857,1.4285714285714284,1.0714285714285714,3.571428571428571,0.3571428571428571,0.7142857142857142,0.0,2.5,0.3571428571428571,0.7142857142857142,2.5,5.357142857142857,0.3571428571428571,0.0,0.0,0.0,7.35
929620,Fabian Rieder,F. Rieder,M,22,5,218.0,3,2,43.6,0.0,0.37890825688073393,0.03672907431192661,2.4770642201834865,0.8256880733944955,1.2385321100917432,0.8256880733944955,2.064220183486239,0.41284403669724773,0.8256880733944955,0.41284403669724773,0.8256880733944955,1.651376146788991,4.954128440366973,0.0,0.0,0.0,0.0,6.689908256880734
930245,Evann Guessand,E. Guessand,F,22,4,16.0,4,0,4.0,0.0,1.2459375,0.016346193749999998,5.625,0.0,0.0,0.0,0.0,0.0,11.25,0.0,5.625,0.0,5.625,5.625,0.0,0.0,0.0,6.0
930267,Joan García,J. García,G,13,5,0.0,5,0,0.0,,,,,,,,,,,,,,,,,,,
931278,Rayan Aït-Nouri,R. Aït-Nouri,D,15,4,284.0,1,3,71.0,0.0,0.017588028169014086,0.03815286971830986,0.31690140845070425,0.0,0.31690140845070425,0.0,5.070422535211268,1.5845070422535212,4.119718309859155,1.267605633802817,1.9014084507042253,1.267605633802817,9.190140845070422,0.0,0.0,0.0,0.0,6.571126760563381
931705,Willer Ditta,W. Ditta,D,18,5,0.0,5,0,0.0,,,,,,,,,,,,,,,,,,,
931844,Chris Richards,C. Richards,D,3,5,360.0,1,4,72.0,0.0,0.01055,0.01054202,0.25,0.0,0.0,0.0,1.25,1.0,2.25,7.0,2.0,0.75,5.5,3.5,0.0,0.0,0.0,6.95
932221,Payam Niazmand,P. Niazmand,G,12,3,0.0,3,0,0.0,,,,,,,,,,,,,,,,,,,
932233,Brian Rodríguez,B. Rodríguez,F,18,3,38.0,3,0,12.666666666666666,0.0,0.27473684210526317,0.1803633157894737,7.105263157894736,2.3684210526315788,4.7368421052631575,0.0,0.0,0.0,4.7368421052631575,0.0,0.0,2.3684210526315788,7.105263157894736,0.0,0.0,0.0,0.0,6.471052631578948
932316,Dong-gyeong Lee,D. G. Lee,M,26,3,0.0,3,0,0.0,,,,,,,,,,,,,,,,,,,
932486,Ali Nemati,A. Nemati,D,19,3,270.0,0,3,90.0,0.0,0.02563333333333333,0.012065989999999999,0.33333333333333337,0.0,0.6666666666666667,0.0,1.0,0.0,1.6666666666666665,8.0,1.0,0.0,2.666666666666667,1.6666666666666665,0.0,0.0,0.0,6.766666666666667
933264,Torbjørn Heggem,T. Heggem,D,17,5,354.0,1,4,70.8,0.0,0.09767796610169491,0.0062014169491525425,0.2542372881355932,0.2542372881355932,0.0,0.0,1.5254237288135593,0.2542372881355932,1.5254237288135593,4.576271186440678,0.5084745762711864,0.0,2.7966101694915255,1.0169491525423728,0.0,0.0,0.0,6.7983050847457624
